Site Code,Site Name,Cells,New MBU,Priority,DG Rating,OMO,OMO Host Name,Host ID,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,TDT,T-Fuel,Occurrence ,Total NAR,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st,Fuel Total,MBU,OMO Host Name,Host ID,Type
RUR0468,RUR0468__S_SalehPur,4,C4-GUJ-01,Platinum,,OMO,Ufone,7744,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,27,,1,0.999765625,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0786,RUR0786__BaddoRattan,3,C4-HFZ-06,Platinum,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
GUJ3616,GUJ3616__Dhullay,3,C4-GUJ-02,Elite,,,,,240.25000000000006,1370.1333333333314,488.91666666666674,83.41666666666666,366.66666666666674,,22.583333333333336,428.05000000000007,453.90000000000003,,28.833333333333336,,,,,,,,,,,,,,,,,,,,,3482.7499999999986,,9,0.9596903935185185,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
SKT5806,SKT5806__S_Kharkana,3,C4-SKT-03,Elite,,B2S,Enfrashare,EC1-SKT-03282,,,,,,159.6333333333333,849.8166666666665,1761.4833333333343,1044.4166666666667,672.9833333333338,613.1999999999998,644.0833333333329,157.24999999999997,630.9000000000001,,,,,,,,,,,,,,,,,,6533.766666666668,,9,0.9243777006172839,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT5471,SKT5471__S_GhalibRdSKTCantt_Ufone3419,3,C4-SKT-03,Platinum,,OMO,UFone,3419,198.5,268.75000000000006,495.50000000000006,340.3833333333333,253.75,138.5,246.41666666666669,,141.75,243.25,46.58333333333333,105.66666666666666,352.91666666666674,714.8333333333331,578.3499999999999,,,,,2108.95,,,,,,,,,,,,6234.099999999999,,15,0.9278460648148148,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ9463,GUJ9463__S_Canal Pasrur Rd Warid_MDGJ3790,3,C4-GUJ-01,Platinum,20,,,,236.75000000000006,,,1227.8166666666664,1501.1499999999992,992.4000000000002,1054.8833333333332,935.7166666666668,245.00000000000003,589.5833333333336,,,,,,,202.00000000000003,1299.3,1618.833333333333,395.95000000000005,,,,,,,,,,,,10299.383333333331,,12,0.880794174382716,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
SKT9948,SKT9948__Barhat,3,C4-SKT-03,Elite,27,,,,,,,,,,,,,,25.75,,,,635.3333333333335,389.00000000000006,117.83333333333334,,,,,,,,,,,,,,,1167.9166666666667,,4,0.9864824459876543,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
RUR0764,RUR0764_SandraKhurd_NEW,3,C4-SKT-03,Platinum,,OMO,UFONE,3442,638.1499999999997,193.58333333333331,252.13333333333335,171.83333333333334,991.6666666666667,,15,1816.3833333333337,40.25,,823.9,1643.366666666668,216.6666666666667,,310.9666666666667,2168.7999999999997,124.6333333333333,,1976.5166666666657,320.3333333333333,,,,,,,,,,,,11704.183333333334,,16,0.8645349151234568,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,UFone,3442,Macro
GUJ6306,GUJ6306__S_MiranJeTown,3,C4-GUJ-01,Platinum,,B2S,E.Co,e.coPK018455PU,,,456.9999999999999,65.16666666666667,493.2500000000001,,,,,551.9166666666667,,606.4166666666667,7.166666666666667,,,,697.8666666666666,,340.79999999999995,,,,,,,,,,,,,3219.583333333333,,8,0.9627363040123457,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ5837,GUJ5837__S_Sharifpura,3,C4-GUJ-02,Platinum,,B2S,Enfrashare,EC1-GUJ-02316,,22.833333333333332,,,,164.75,,,,308.91666666666663,128.08333333333334,,,,,,,,,,,,,,,,,,,,,624.5833333333334,,4,0.9927710262345678,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
DSK3806,DSK3806__SohawDaska,3,C4-WZD-07,Platinum,,,GLO,,1201.8666666666672,,446.25,,,,,,49.999999999999986,,,,,,,,,226.25,,,,,,,,,,,,,,1924.3666666666672,,4,0.977727237654321,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
CHW6916,CHW6916__MuhallahMahmad,3,C4-NRW-05,Platinum,13,,,,,,,,,,,,,,,59.750000000000014,,,,,,43.33333333333333,,,,,,,,,,,,,,103.08333333333334,,2,0.9988069058641975,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GUJ9439,GUJ9439__S_Sec Y-People Cnly Warid_MDGJ4223,5,C4-GUJ-01,Elite,30,,,,,,,,,,,,,1397.2833333333333,764.9833333333336,,10.583333333333332,,,,,,,,,,,,,,,,,,,2172.8500000000004,,3,0.9849107638888889,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR5422,RUR5422__S_SheikhPur,3,C4-GRT-04,Platinum,,B2S,E.Co,e.coPK016380PU,,,,,,,,,,,,,,,,,,441.7333333333333,,,,,,,,,,,,,,441.7333333333333,,1,0.9948873456790124,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,E.Co,,Macro
RUR1068,RUR1068__S_Darman_UFONE,3,C4-NRW-05,Platinum,,OMO,UFONE,CI-1047,,,,,,,,33.66666666666667,600.4999999999999,106.00000000000003,,420.66666666666674,,,,528.3333333333333,5.816666666666667,,559.1833333333334,,,,,,,,,,,,,2254.1666666666665,,7,0.9739101080246914,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,UFone,CI-1047,Macro
SKT5149,SKT5149__S_Nazimabad Warid_MDSK4276,3,C4-SKT-03,Elite,,,GLO,,,,,,,,,23.75,,,,,,,,219.16666666666669,292.8333333333333,,,,,,,,,,,,,,,535.75,,3,0.9937991898148149,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT1620,SKT1620__S_Pasrur_Road_Shamas_Pura_MDSK4277,3,C4-SKT-03,Platinum,30,,,,,,,,,,,22.583333333333336,,,,,,,226.08333333333331,123.8333333333333,,,,,,,,,,,,,,,,372.49999999999994,,3,0.9956886574074075,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
HWY9429,HWY9429__S_Emanabad Warid_MDGJ1825,3,C4-GUJ-01,Platinum,20,,,,,11.75,23,12,220.25,951,512.4166666666665,6.916666666666666,201.08333333333331,308.3333333333333,,360.16666666666663,,,,11.75,360.5,23.75,377.1500000000001,11.583333333333334,,,,,,,,,,,,3391.65,,15,0.9607447916666666,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR4668,RUR4668__GUJMandialaTega,3,C4-GUJ-01,Platinum,,,GLO,,,,,164.25,,,,,91.99999999999999,,841.7499999999999,1469.65,2079.9833333333336,,,,,,,,,,,,,,,,,,,4647.633333333333,,5,0.9462079475308641,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
SKT9478,SKT9478__S_Sialkot Cantt_MDSK4181,5,C4-SKT-03,Platinum,27,,,,941.0833333333335,354.75,,,,396.49999999999994,,,,,,,,,215.91666666666666,,315.41666666666674,,,,,,,,,,,,,,,2223.666666666667,,5,0.9845578703703705,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
DSK3494,DSK3494__GreenlandDaska,3,C4-WZD-07,Platinum,,,GLO,,,,445.5,552,,,,,49.999999999999986,,634.4833333333333,,,,,,,623.3333333333333,,,,,,,,,,,,,,2305.3166666666666,,5,0.9733180941358025,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
DSK1138,DSK1138__Offload DSK0321C,3,C4-WZD-07,Elite,31,,,,,,,,,,,,,,,,,163.5,,,,,,,,,,,,,,,,,,163.5,,1,0.9981076388888889,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
GUJ1538,GUJ1538__S_IndustrialEstateIIGUJ,4,C4-GUJ-01,Elite,20,,,,,,,,105.74999999999999,789.3333333333334,385.74999999999983,,,,43.666666666666664,304.0000000000001,,,,,,,,,,,,,,,,,,,,1628.5,,5,0.9858637152777777,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
HWY3362,HWY3362__GUJMoreAimnabad,3,C4-GUJ-01,Elite,27,,,,244.16666666666663,827.6499999999999,38.666666666666664,253.66666666666669,190.91666666666669,209.75,167.66666666666666,349.5666666666667,,,411.1666666666667,,,,,,,,,,,,,,,,,,,,,2693.2166666666667,,9,0.9688285108024691,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR1127,RUR1127__OffloadRUR4037A,3,C4-NRW-05,Platinum,30,,,,,,,,,,,,,,,,,,,47.83333333333334,,,328.48333333333335,87.24999999999999,,,,,,,,,,,,463.5666666666667,,3,0.9946346450617284,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT9638,SKT9638__qbaTown_Sialkot,3,C4-SKT-03,Elite,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GJR6266,GJR6266__S_Miana_Pura_MDGU4257,3,C4-GRT-04,Platinum,20,,,,109.99999999999997,,,29.9,162.95000000000002,243.5,95.91666666666667,,,,,,,,31.799999999999997,36.150000000000006,825.3333333333333,290.6,261.75,2704.5833333333335,,,,,,,,,,,,4792.483333333334,,11,0.9445314429012346,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
RUR5511,RUR5511__S_Marjal,3,C4-NRW-05,Platinum,,B2S,Enfrashare,EC1-NRW-01653,,,,,,,,,577.5,,,521.8333333333333,,,,552.0833333333333,,,558.9166666666666,,,,,,,,,,,,,2210.333333333333,,4,0.974417438271605,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,Enfra,,Macro
JPS8768,JPS8768__H_Peershah_New,3,C4-GRT-04,Platinum,,,GLO,,,,,1126.633333333333,1101.4333333333334,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,2234.3166666666666,,3,0.9741398533950617,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ5481,GUJ5481__S_AwanChowk,3,C4-HFZ-06,Platinum,,B2S,Enfrashare,EC1-GUJ-01755,,,,,,164.74999999999997,,,,21.333333333333332,,,,,,,,,,,,,,,,,,,,,,186.08333333333331,,2,0.9978462577160494,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,Enfra,,Macro
HWY1510,HWY1510__S_Aswan BhattianWarid_25342,4,C4-HFZ-06,Platinum,20,,,,,,686.9166666666665,,,,614.5000000000001,,,,,,42.499999999999986,33.916666666666664,,,,485.73333333333335,,,,,,,,,,,,,,1863.5666666666666,,5,0.9838232060185186,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
GUJ6134,GUJ6134__S_SectorYPeoplesColony_CMPak5222,3,C4-GUJ-01,Platinum,,OMO,CMPak,CMPak5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
KMK3244,KMK3244__Kassoki_Road,3,C4-GUJ-01,Elite,30,,,,306.91666666666663,,,135.5,,,,,,,,,44.583333333333336,,,,,,,,,,,,,,,,,,,486.99999999999994,,3,0.994363425925926,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
HFZ5759,HFZ35759__S_Jeelanipura,3,C4-HFZ-06,Elite,,B2S,Enfrashare,EC1-HFZ-02335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
