Code,Vendor,BSC,Site,Sector,Occurring,Clearing,DT,SiteType,Priority,Type,Region,Sub-Region,Comm_Region,OSV,Proposed Region,Zone,MBU#,RBU,hour,minute,SiteCode,NoofCells,Outage Level,SITE,OCC,CLR,ALARM,Corelation Reason,Reason Category,Detailed Category,General,Reasons,Deodar/NonDeodar,,,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 02:15:24,2026-08-16 02:19:24,4,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,15,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 02:15:29,2026-08-16 02:19:24,3.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,15,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 02:15:29,2026-08-16 02:19:24,3.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,15,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 02:39:04,2026-08-16 02:42:44,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,39,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 02:39:04,2026-08-16 02:42:44,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,39,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 02:39:04,2026-08-16 02:42:44,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,2,39,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 03:33:04,2026-08-16 03:38:49,5.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 03:33:04,2026-08-16 03:38:49,5.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 03:33:04,2026-08-16 03:38:49,5.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 03:41:24,2026-08-16 03:45:24,4,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,41,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 03:41:24,2026-08-16 03:45:24,4,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,41,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 03:41:24,2026-08-16 03:45:24,4,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,41,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 03:51:59,2026-08-16 03:55:44,3.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,51,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 03:51:59,2026-08-16 03:55:44,3.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,51,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 03:51:59,2026-08-16 03:55:39,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,3,51,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 07:34:34,2026-08-16 07:43:29,8.916666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,7,34,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 07:34:34,2026-08-16 07:43:24,8.833333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,7,34,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 07:34:34,2026-08-16 07:43:29,8.916666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,7,34,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 08:07:39,2026-08-16 08:11:34,3.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,7,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 08:07:39,2026-08-16 08:11:34,3.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,7,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 08:07:39,2026-08-16 08:11:34,3.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,7,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 08:14:29,2026-08-16 08:18:14,3.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,14,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 08:14:29,2026-08-16 08:18:14,3.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,14,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 08:14:29,2026-08-16 08:18:14,3.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,14,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 13:42:00,2026-08-16 13:46:40,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,42,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 13:42:00,2026-08-16 13:46:35,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,42,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 13:42:00,2026-08-16 13:46:35,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,42,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 14:33:00,2026-08-16 14:36:50,3.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,14,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 14:33:00,2026-08-16 14:36:50,3.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,14,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 14:33:00,2026-08-16 14:36:50,3.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,14,33,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 22:17:55,2026-08-16 22:21:58,4.05,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,17,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 22:17:55,2026-08-16 22:21:58,4.05,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,17,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 22:17:55,2026-08-16 22:21:58,4.05,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,17,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR13202__S_Mirakpur,2026-08-16 23:18:48,2026-08-16 23:22:28,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,18,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR33202__S_Mirakpur,2026-08-16 23:18:48,2026-08-16 23:22:28,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,18,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3202,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3202__S_Mirakpur,RUR23202__S_Mirakpur,2026-08-16 23:18:48,2026-08-16 23:22:28,3.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,18,RUR3202,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB Zero,0,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR13204__S_Giddin_TPLBDR02,2026-08-16 01:16:54,2026-08-16 06:10:19,293.4166666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,16,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR33204__S_Giddin_TPLBDR02,2026-08-16 01:16:54,2026-08-16 06:10:14,293.3333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,16,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR23204__S_Giddin_TPLBDR02,2026-08-16 01:16:54,2026-08-16 06:10:19,293.4166666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,16,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR33204__S_Giddin_TPLBDR02,2026-08-16 08:34:19,2026-08-16 08:43:44,9.416666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR13204__S_Giddin_TPLBDR02,2026-08-16 08:34:19,2026-08-16 08:43:44,9.416666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR23204__S_Giddin_TPLBDR02,2026-08-16 08:34:19,2026-08-16 08:43:44,9.416666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,8,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR13204__S_Giddin_TPLBDR02,2026-08-16 16:26:09,2026-08-16 16:34:19,8.166666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,16,26,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR23204__S_Giddin_TPLBDR02,2026-08-16 16:26:09,2026-08-16 16:34:19,8.166666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,16,26,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR33204__S_Giddin_TPLBDR02,2026-08-16 16:26:09,2026-08-16 16:34:24,8.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,16,26,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR33204__S_Giddin_TPLBDR02,2026-08-16 22:19:18,2026-08-16 23:25:33,66.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,19,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR13204__S_Giddin_TPLBDR02,2026-08-16 22:19:18,2026-08-16 23:25:33,66.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,19,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR23204__S_Giddin_TPLBDR02,2026-08-16 22:19:18,2026-08-16 23:25:33,66.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,22,19,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR13204__S_Giddin_TPLBDR02,2026-08-16 23:34:28,2026-08-16 23:59:59,25.51666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR23204__S_Giddin_TPLBDR02,2026-08-16 23:34:28,2026-08-16 23:59:59,25.51666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3204,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3204__S_Giddin_TPLBDR02,RUR33204__S_Giddin_TPLBDR02,2026-08-16 23:34:28,2026-08-16 23:59:59,25.51666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,23,34,RUR3204,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LBDR02,
RUR3263,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3263__S_MehtaSuja_TPLMS001,RUR13263__S_MehtaSuja_TPLMS001,2026-08-16 01:04:44,2026-08-16 01:06:49,2.083333333333333,General,General,Macro,Central A,Yes,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,4,RUR3263,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LMS001,
RUR3263,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3263__S_MehtaSuja_TPLMS001,RUR23263__S_MehtaSuja_TPLMS001,2026-08-16 01:04:44,2026-08-16 01:06:49,2.083333333333333,General,General,Macro,Central A,Yes,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,4,RUR3263,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LMS001,
RUR3263,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3263__S_MehtaSuja_TPLMS001,RUR33263__S_MehtaSuja_TPLMS001,2026-08-16 01:04:44,2026-08-16 01:06:49,2.083333333333333,General,General,Macro,Central A,Yes,Central 4,Huawei,R1,7,C4-NRW-05,Central A,1,4,RUR3263,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LMS001,
RUR3267,Huawei,GUJ005H__Pindibypass_5,RUR3267__S_ChakRandhawa_TP_LRA001,RUR13267__S_ChakRandhawa_TP_LRA001,2026-08-16 04:25:45,2026-08-16 05:06:20,40.58333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,4,25,RUR3267,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LRA001,
RUR3267,Huawei,GUJ005H__Pindibypass_5,RUR3267__S_ChakRandhawa_TP_LRA001,RUR23267__S_ChakRandhawa_TP_LRA001,2026-08-16 04:25:45,2026-08-16 05:06:15,40.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,4,25,RUR3267,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LRA001,
RUR3267,Huawei,GUJ005H__Pindibypass_5,RUR3267__S_ChakRandhawa_TP_LRA001,RUR33267__S_ChakRandhawa_TP_LRA001,2026-08-16 04:25:45,2026-08-16 05:06:20,40.58333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,4,25,RUR3267,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,Telenor-,LRA001,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR13269__S_KulBajwa,2026-08-16 13:55:09,2026-08-16 14:00:19,5.166666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR33269__S_KulBajwa,2026-08-16 13:55:09,2026-08-16 14:00:19,5.166666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR23269__S_KulBajwa,2026-08-16 13:55:09,2026-08-16 14:00:19,5.166666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,13,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR23269__S_KulBajwa,2026-08-16 15:55:19,2026-08-16 16:00:14,4.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,15,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR33269__S_KulBajwa,2026-08-16 15:55:19,2026-08-16 16:00:14,4.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,15,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3269,Huawei,GUJ005H__Pindibypass_5,RUR3269__S_KulBajwa,RUR13269__S_KulBajwa,2026-08-16 15:55:19,2026-08-16 16:00:14,4.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,15,55,RUR3269,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3396,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3396__P_SKGMCBChowkZafarwal,RUR23396__P_SKGMCBChowkZafarwal,2026-08-16 09:27:24,2026-08-16 11:04:34,97.16666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,9,27,RUR3396,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end,0,
RUR3396,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3396__P_SKGMCBChowkZafarwal,RUR13396__P_SKGMCBChowkZafarwal,2026-08-16 09:27:24,2026-08-16 11:04:44,97.33333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,9,27,RUR3396,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end,0,
RUR3396,Huawei,SKT004H__IndustrialEstate_SKT_4,RUR3396__P_SKGMCBChowkZafarwal,RUR33396__P_SKGMCBChowkZafarwal,2026-08-16 09:27:24,2026-08-16 11:04:44,97.33333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-NRW-05,Central A,9,27,RUR3396,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end,0,
RUR3529,Huawei,GUJ004H__Pindibypass_01,RUR3529__S_MozaJalalpurChatha,RUR33529__S_MozaJalalpurChatha,2026-08-16 03:04:12,2026-08-16 05:18:07,133.9166666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,3,4,RUR3529,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
RUR3529,Huawei,GUJ004H__Pindibypass_01,RUR3529__S_MozaJalalpurChatha,RUR23529__S_MozaJalalpurChatha,2026-08-16 03:04:12,2026-08-16 05:18:07,133.9166666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,3,4,RUR3529,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,0,
