Sr. No,Site Code,Site Name,Cells,New MBU,DG Rating,OMO Host Name,Host ID,January TDT,January NAR,February TDT,February NAR,March TDT,March NAR,April TDT,April NAR,May TDT,May NAR,June TDT,June NAR,July TDT,July NAR,August TDT,August NAR,September TDT,September NAR,October TDT,October NAR,Nov TDT,Nov NAR,Dec TDT,Dec NAR,Jan 2026 TDT,Jan NAR,Feb 2026 TDT,Feb NAR,Mar 2026 TDT,Mar NAR,April 2026 TDT,April NAR,May 2026 TDT,May NAR,June 2026 TDT,June NAR 2026,Jul 2026 TDT,Jul NAR 2026
1319,GUJ9561,GUJ9561__S_KotliArbang,3,C4-GUJ-01,,E.co,e.coPK000979PU,1947.9166666666667,0.9849697788065843,3541.2833333333333,0.9726752829218107,49.75000000000001,0.9996161265432099,1102.4999999999998,0.9914930555555556,1454.0833333333335,0.9887802211934157,463.25,0.9964255401234569,2472.5,0.9809220679012346,6991.333333331238,0.9477947033054717,122.29999999999998,0.9990563271604939,250.83333333333337,0.9980645576131687,1498.5833333333335,0.9871520633287608,1775.65,0.9867409647550777,1993.75,0.985112380525687,1011.5833333333334,0.9916370425485009,1980.7999999999997,0.9852090800477897,4973.833333333333,0.9616216563786009,867.8333333333335,0.9935197630426126,351.6666666666667,0.9972865226337448,5583.416666666666,0.9583078205894066
1320,RUR8491,RUR8491__S_SaharanChatha,3,C4-HFZ-06,,E.co,e.coPK000981PU,74.74999999999999,0.999423225308642,447.3333333333334,0.9965483539094651,0,1,0,1,2724.783333333333,0.9789754372427985,1629.2833333333333,0.9874283693415637,6718.116666666667,0.9481626800411523,853.0333333333333,0.9936302767821584,3929.616666666667,0.969678883744856,4565.383333333333,0.9647732767489713,1938.35,0.9833817729766804,1513.8333333333335,0.988695987654321,2489.7833333333338,0.9814084279171645,1365.1166666666668,0.988714313271605,1635.3833333333334,0.9877883562325767,2860.0666666666666,0.9779315843621399,162.0333333333333,0.9987900736758263,1644.2499999999995,0.9873128858024691,452.2499999999999,0.9966229838709677
1321,RUR8532,RUR8532__S_KhawasPur,3,C4-GRT-04,,Enfra,EC1-GUT-07101,0,1,57.500000000000014,0.9995563271604938,927.1500000000001,0.9928460648148147,0,1,3539.3166666666666,0.9726904578189299,381.4166666666667,0.997056970164609,0,1,1081.8833333238338,0.9919214207487766,253.66666666666669,0.9980426954732511,2674.683333333333,0.9793620113168724,23,0.9998028120713306,42.58333333333333,0.9996820240939864,1462.4833333333333,0.9890794255276782,682.3,0.9943592923280423,309.05000000000007,0.9976922789725209,99.19999999999999,0.9992345679012345,1545.2166666666667,0.9884616437674234,0,1,21.333333333333332,0.9998407009159698
1322,SKT8499,SKT8499__S_ChMuhammadBootaRd,3,C4-SKT-03,,Enfra,EC1-SKT-06985,0,1,0,1,0,1,0,1,0,1,0,1,11,0.9999151234567901,5064.449999999999,0.9621830197132617,535.5500000000001,0.9958676697530865,0,1,419.7500000000001,0.9964013203017832,0,1,2450.8333333333335,0.981699273197929,0,1,0,1,29,0.9997762345679013,1065.4,0.992044504181601,98.08333333333333,0.9992431841563786,291.50000000000006,0.9978233273596178
1323,NVK8507,NVK8507__S_GoheerRoad,3,C4-HFZ-06,,Enfra,EC1-GUJ-04004,1443.8333333333333,0.9888593106995884,1257.25,0.9902989969135803,50.583333333333336,0.9996096965020576,0,1,1331.8500000000004,0.9897233796296296,376.75,0.9970929783950617,868.0500000000001,0.9933020833333334,2142.6833333333348,0.9840002737953008,582.3999999999999,0.9955061728395062,3050.0666666666666,0.9764655349794239,2740.25,0.9765067729766804,2234.75,0.9833127986857825,3582.1833333333334,0.9732513191955396,2657.3500000000004,0.9780311673280423,2091.75,0.984380600358423,2507.05,0.9806554783950616,2024.3000000000002,0.9848842592592593,2979.5666666666666,0.9770095164609053,3789.2166666666662,0.9717053713659897
1324,SKT8496,SKT8496__S_NawanPindAraian,3,C4-SKT-03,,Enfra,EC1-SKT-07398,0,1,0,1,32.00000000000001,0.999753086419753,0,1,523.0000000000001,0.9959645061728395,517.1666666666666,0.9960095164609054,1342.0833333333333,0.9896444187242799,1261.9499999999998,0.9905768369175627,1751.3166666666666,0.9864867541152263,0,1,420.74999999999994,0.9963927469135803,2301.3333333333335,0.982815611310235,3937.75,0.9705962514934289,2407.0833333333335,0.9801001708553793,978.8333333333333,0.9926909099960176,1099.1166666666668,0.9915191615226336,0,1,387.4999999999999,0.9970100308641975,0,1
1325,RUR8506,RUR8506__S_GoloPhalaUgoki,3,C4-SKT-03,,Enfra,EC1-SKT-07416,0,1,997.4999999999999,0.9923032407407407,0,1,0,1,3880.700000000001,0.9700563271604937,0,1,0,1,2759.5,0.9793944145758663,0,1,0,1,806.4999999999999,0.9930855624142662,49.5,0.999630376344086,0,1,0,1,0,1,149.74999999999997,0.9988445216049382,305.7500000000001,0.9977169205495818,164.99999999999997,0.998726851851852,0,1
1326,RUR0368,RUR0368_Joklian_New,3,C4-MBD-08,,CMPak,C-HWY-6628,0,1,0,1,0,1,0,1,4831.566666666666,0.9627193930041151,449.46666666666664,0.9965318930041153,117.49999999999997,0.9990933641975309,756.2499999999999,0.9943529719235364,5.25,0.9999594907407408,0,1,20.249999999999996,0.9998263888888889,30.916666666666668,0.9997691407805656,737.8,0.9944907407407407,138.00000000000003,0.9988591269841269,0,1,38.00000000000001,0.9997067901234569,0,1,0,1,25,0.9998133213859021
1327,RUR9314,RUR9314__S_SidraRabNawazHospital,3,C4-NRW-05,,ATL,ATNRW1,1249.1833333333332,0.9903612397119342,399.5000000000001,0.996917438271605,3217.45,0.9751739969135802,126.25000000000003,0.9990258487654322,1500.8333333333333,0.9884194958847736,0,1,0,1,0,1,2966.55,0.9771099537037037,7051.033333333334,0.9455938786008231,7087.366666666667,0.9392372542295382,1222.5666666666668,0.9908709179609717,1893.0833333333335,0.9858640730784548,0,1,0,1,3535,0.9727237654320987,7463.166666666666,0.9442714555953803,2244.1333333333337,0.9826841563786008,0,1
1328,RUR8394,RUR8394__S_Maranian_Marari,3,C4-GRT-04,,E.co,e.coPK016391PU,0,1,1623.1666666666667,0.9874755658436214,0,1,0,1,453.9999999999999,0.996496913580247,0,1,0,1,395.25,0.9970486111111111,14043.133333333331,0.8916424897119342,5404.250000000001,0.9583005401234569,1768.0333333333333,0.9848419638774577,3391.65,0.974674059139785,11503.783333333333,0.9140995868180007,10569.816666666666,0.9126172563932982,1050.2,0.9921580047789724,1101.1999999999998,0.9915030864197532,286.5833333333333,0.9978600408203903,1378.5833333333333,0.9893627829218107,960.2999999999998,0.9928293010752688
1329,RUR8539,RUR8539__S_SaddaRd,3,C4-SKT-03,,Enfra,EC1-SKT-03820,0,1,714.4999999999999,0.9944868827160493,0,1,1004.95,0.9922457561728395,9536.633333333335,0.926414866255144,1828.666666666667,0.9858899176954732,1384.5,0.9893171296296296,17446.599999999995,0.869723715651135,10427.083333333332,0.9195441100823045,4196.616666666667,0.9676186985596708,1151.1666666666667,0.9901306012802926,769.25,0.9942558990442055,3834.4166666666665,0.9713678564317005,831.6500000000001,0.9931245866402116,327.5000000000001,0.9975545101553166,2199.7166666666667,0.9830268775720166,1046.1666666666665,0.992188122262047,2014.9,0.9844529320987654,737.4833333333336,0.9944931053365192
1330,RUR8493,RUR8493__S_ChowkQilaKalarWala,3,C4-NRW-05,,E.co,e.coPK014481PU,105.75,0.9991840277777777,875.0833333333333,0.9932478137860081,0,1,2334.8333333333335,0.9819843106995885,2492.0333333333333,0.9807713477366256,2424.4833333333336,0.981292566872428,3989.0166666666664,0.9692205504115227,5543.433333387506,0.9586063819191495,5634.4000000000015,0.9565246913580246,2839.5999999999995,0.9780895061728395,608.5833333333333,0.9947823788294466,1013.9,0.9924290621266428,4534.150000000001,0.9661428464755077,395.0833333333333,0.9967337687389771,1378.05,0.9897099014336918,3264.866666666667,0.9748081275720165,4760.949999999999,0.964449298088411,2779.6999999999994,0.9785516975308641,961.3999999999999,0.9928210872162485
1331,RUR8519,RUR8519__S_SaidraKalan,3,C4-SKT-03,,E.co,e.coPK014343PU,706.4,0.9945493827160494,3655.55,0.9717935956790122,1310.9833333333333,0.9898843878600823,4814.2,0.9628533950617285,5472.400000000001,0.9577746913580246,1821.8,0.9859429012345678,201.24999999999997,0.9984471450617284,7874.300000022506,0.9412014635601664,4257.133333333333,0.9671517489711934,697.5666666666666,0.9946175411522634,968.5333333333333,0.9916963877457705,67.03333333333332,0.9994994524093986,328.61666666666673,0.9975461718438869,655.8333333333334,0.9945780974426808,1819.733333333333,0.9864117881322183,1323.85,0.9897851080246913,1429.5,0.9893257168458781,599.0000000000001,0.995378086419753,3128.616666666666,0.9766381670649145
1332,RUR8521,RUR8521__S_Nindowal,3,C4-GRT-04,,E.co,e.coPK000983PU,0,1,1960.9166666666665,0.984869470164609,694.5,0.9946412037037037,590.9999999999999,0.9954398148148148,4139.600000000001,0.9680586419753087,299.79999999999995,0.9976867283950617,769.5,0.9940625,4682.366666646333,0.9650360911988775,237.99999999999997,0.9981635802469135,1398.5833333333333,0.9892084619341565,265.9166666666667,0.9977201931870141,1211.8,0.9909513142174433,2268.45,0.9830611559139786,393.16666666666663,0.9967496141975309,123.25000000000003,0.999079674432497,2843.116666666667,0.978062371399177,2531.633333333333,0.9810959279171645,121.00000000000003,0.9990663580246913,334.04999999999995,0.997505600358423
1333,MBN8580,MBN28580__S_FamilyWelfareCenterMandi2,3,C4-MBD-08,,ATL,ATMDN4,815.75,0.9937056327160494,9497.216666666669,0.9267190072016461,2454.3166666666666,0.981062371399177,1724.3999999999996,0.9866944444444445,4229.6,0.9673641975308642,1581.5,0.9877970679012346,1639.75,0.9873476080246913,6193.500000007218,0.9537522401433152,1537.4666666666667,0.9881368312757202,4434.533333333333,0.9657829218106996,2824.0333333333333,0.9757884659350708,3238.7499999999995,0.9758157855436081,3144.2833333333338,0.9765211818000796,2177.416666666667,0.9819988701499117,1582.5166666666662,0.9881831192751892,1873.2166666666667,0.9855461676954732,4056.35,0.9697106481481481,924.2000000000002,0.9928688271604937,1384.0833333333335,0.9896648496614894
1334,RUR8581,RUR8581__S_Kanwalit,3,C4-WZD-07,,ATL,ATSLK5,32.25,0.9997511574074075,628.3333333333334,0.9951517489711934,0,1,0,1,3393.95,0.9738121141975309,606.45,0.9953206018518519,756.2833333333333,0.9941644804526749,2391.2166666666667,0.982144439466348,1005.8333333333333,0.992238940329218,129,0.9990046296296297,1.583333333333333,0.9999864254686786,1025.6666666666667,0.9923411987256074,7779.2,0.9419115890083631,0,1,502.79999999999995,0.9962455197132617,841.1666666666667,0.9935095164609054,2087.5499999999997,0.9844119623655914,2259.6000000000004,0.9825648148148148,8994.000000001162,0.932840501792106
1335,GUJ8579,GUJ8579__S_ MadduKhalilNawabChowk,3,C4-GUJ-02,,ATL, ATGJW25,2036.8666666666668,0.9842834362139918,0,1,827.9499999999999,0.9936114969135802,3431.0666666666666,0.9735257201646091,3168.15,0.9755543981481481,1116.5833333333333,0.9913843878600823,45440.416666666664,0.6493795010288066,389.25000000000006,0.9970934139784946,3227.1499999999996,0.9750991512345679,1115.633333333333,0.9913917181069959,48.91666666666667,0.9995806184270691,9378.183333333332,0.9299717493030666,11681.916666666666,0.9127694394663481,0,1,112.74999999999999,0.9991580794504182,88.74999999999999,0.999315200617284,12374.616666666669,0.9075969484269215,0,1,830.4166666666667,0.9937991587017124
1336,RUR1517,RUR1517__S_KotBilal,3,C4-HFZ-06,,ATL,ATGJW30,,,,,2663.9999999999995,0.9794444444444445,3201.3499999999995,0.975298225308642,4712.166666666667,0.9636406893004116,29.083333333333332,0.999775591563786,770.2166666666666,0.994056970164609,2905.416666666666,0.9783048337315811,559.0833333333334,0.9956860853909465,5.583333333333333,0.9999569187242798,3382.4166666666674,0.971001228852309,3064.7500000000014,0.97711506869773,0,1,0,1,0,1,621.6666666666665,0.9952031893004115,453.4166666666667,0.9966142722023099,1095.25,0.9915489969135802,9444.000000000002,0.9294802867383513
1337,PSR8901,PSR8901__S_DrAbdulSattarHospital,3,C4-NRW-05,,Enfra,EC1-PSR-09639,,,,,2453.166666666667,0.9810712448559671,4749.75,0.9633506944444444,0,1,2076.583333333333,0.9839769804526749,2746.916666666667,0.9788046553497942,1221.05,0.9908822431302271,2280.8166666666666,0.9824011059670782,2371.1833333333334,0.9817038323045267,4069.8833333333337,0.9651073102423411,2791.9999999999995,0.9791517323775389,4232.650000000001,0.9683941905615292,1015.4666666666667,0.9916049382716049,1269.55,0.990520086618877,8038.799999999998,0.9379722222222222,0,1,1382.8166666666668,0.9893301183127572,4120.033333333333,0.9692351154918358
1338,WND8628,WND8628__S_PTCLExchangeWahndo_GTRP2150,3,C4-GUJ-01,,PTCL,GTRP2150,,,,,1732.5,0.9866319444444445,0,1,12307.166666666668,0.9050372942386831,348.33333333333337,0.9973122427983538,1010.3333333333331,0.9922042181069959,919.9166666666666,0.9931308492632418,1694.7166666666667,0.986923482510288,3747.833333333333,0.9710815329218108,1371.283333333333,0.9882434556470051,2101.1166666666663,0.9843106581043409,12631.083333333332,0.9056818747510951,908.0833333333333,0.9924926973104057,7386.783333333333,0.9448418209876543,1366.2166666666665,0.9894582047325103,6993.299999999999,0.947780017921147,11137.633333333333,0.9140614711934156,17917.799999999996,0.8662051971326166
1339,LLM8663,LLM8663__S_GraveyardNouGuza_Ufone7923,3,C4-GRT-04,,Ufone,7923,,,,,302.75,0.9976639660493827,0,1,1963.8166666666664,0.9848470936213992,0,1,0,1,0,1,0,1,187.50000000000003,0.9985532407407408,2243.45,0.9807660322359396,35.49999999999999,0.9997349163679808,85.5,0.999361559139785,1209,0.9900049603174604,359.7500000000001,0.9973136947431303,0,1,3821.8166666666652,0.9714619424532058,1.583333333333333,0.9999877829218107,2083.8166666666666,0.9844398397052967
1340,RUR8725,RUR8725__S_Jura,3,C4-SKT-03,,ATL,ATSLK23,,,,,0,1,2377.6,0.9816543209876544,7325.699999999999,0.9434745370370371,4899.716666666667,0.9621935442386831,510.29999999999995,0.9960625000000001,11650.399999999998,0.913004778972521,10565.566666666666,0.9184755658436213,4792.233333333334,0.9630228909465021,702.3999999999999,0.9939780521262003,849.4166666666669,0.9936572829549981,112.83333333333333,0.9991574571883711,290.25,0.9976004464285714,0,1,201.91666666666663,0.9984420010288066,270,0.9979838709677419,696.9999999999999,0.994621913580247,2459.2,0.981636798088411
1341,RUR8733,RUR8733__S_GulbaharNikki,3,C4-SKT-03,,ATL,ATSLK22,,,0,1,0,1,0,1,9066.816666666666,0.9300399948559671,5006.533333333333,0.9613693415637861,9001.666666666666,0.9305426954732511,1624.816666672472,0.9878672590600921,338.3333333333333,0.9973894032921811,11.75,0.999909336419753,23,0.9998028120713306,185.49999999999994,0.9986148446833931,0,1,540.9999999999999,0.9955274470899471,0,1,0,1,0,1,264.75,0.9979571759259259,1080.1166666666666,0.991934612704102
1342,KTL8796,KTL8796__S_KotliLoharan,3,C4-SKT-03,,ATL,ATSLK21,,,0,1,0,1,96,0.9992592592592593,2786.8,0.9784969135802468,5661.333333333335,0.9563168724279835,871.1500000000001,0.9932781635802469,8554.149999977879,0.9361249253287195,2045.1333333333332,0.9842196502057614,5817.349999999999,0.9551130401234568,2522.5166666666664,0.9783734853680841,2383.966666666667,0.9821985762644364,3961.733333333334,0.9704171644763042,3364.8333333333335,0.9721822641093475,1145.3166666666666,0.9914477548785345,3654.9333333333334,0.9717983539094651,3684.333333333333,0.9724885503783354,1249.2999999999997,0.9903603395061729,4353.8,0.9674895459976105
1343,RUR8584,RUR8584__S_Chhabilpur,3,C4-SKT-03,,ATL,ATDSK5,,,0,1,5.25,0.9999594907407408,75.58333333333334,0.9994167952674897,1739.7000000000003,0.9865763888888889,0,1,0,1,1432.3833333308498,0.9893041865790707,0,1,1106.8166666666666,0.9914597479423868,40.74999999999999,0.9996506344307271,0,1,1362.55,0.9898256421744326,0,1,12.5,0.999906660692951,0,1,0,1,0,1,0,1
1344,RUR8653,RUR8653__S_MangatNeech_Ufone3757,3,C4-HFZ-06,,Ufone,3757,,,,,4807.8,0.9629027777777778,294.71666666666664,0.9977259516460906,5608.799999999999,0.9567222222222221,230.83333333333334,0.998218878600823,14476.316666666666,0.8883000257201646,0,1,1585.1666666666667,0.9877687757201646,1365.25,0.989465663580247,2479.7166666666662,0.9787404263831734,2507.9,0.9812731481481481,1171.5500000000002,0.991251866786141,613.9999999999999,0.9949239417989417,6.5,0.9999514635603346,1928.2,0.9851219135802469,1668.8999999999999,0.987538082437276,1455.3000000000002,0.9887708333333333,482.75,0.9963952359617682
1345,HJW8621,HJW8621__S_GovtGirlsHighSchool_Ufone7884,3,C4-GRT-04,,Ufone,7884,,,471.75,0.9963599537037037,6.999999999999999,0.999945987654321,2803.2166666666667,0.9783702417695472,10174.316666666668,0.9214944701646091,520.5833333333334,0.9959831532921811,2722.733333333333,0.978991255144033,1869.5499999869617,0.9860397998806231,2030.6499999999999,0.9843314043209876,814.7500000000002,0.9937133487654322,0,1,382.2499999999999,0.9971456839904421,1578.25,0.9882149790919952,15.75,0.9998697916666667,0,1,1250.9166666666667,0.9903478652263376,0,1,429.7500000000001,0.9966840277777778,356.91666666666674,0.997334851652728
1346,GUJ8512,GUJ8512__S_DBlockGardenTown,3,C4-GUJ-02,,Enfra,EC1-GUJ-03908,,,341,0.9973688271604938,29.58333333333334,0.9997717335390947,21.5,0.9998341049382716,303.1666666666667,0.9976607510288066,0,1,0,1,0,1,78.95000000000002,0.9993908179012345,28,0.9997839506172839,113.55000000000001,0.9990264917695474,0,1,573.3833333333332,0.9957184637594584,1010.4166666666665,0.9916466876102292,0,1,854.4666666666666,0.9934068930041152,155,0.9988425925925926,1406.7166666666665,0.9891457047325103,6334.466666666669,0.9526996216646754
1347,RUR8675,RUR8675__S_KamalpurChishtian,3,C4-NRW-05,,ATL,ATSLK20,,,0,1,10.583333333333332,0.9999183384773663,1353.0833333333333,0.98955954218107,5083.700000000001,0.9607739197530865,264.0833333333333,0.9979623199588477,61.800000000000004,0.9995231481481481,1171.6000000000001,0.9912514934289127,3869.55,0.9701423611111112,0,1,23.083333333333336,0.9998020976223136,313.08333333333326,0.9976621614894465,2699.95,0.9798390830346476,3686.9833333333327,0.9695189869929454,0,1,433.5833333333333,0.9966544495884775,3197.166666666667,0.9761262943050578,4439.6833333333325,0.9657431841563786,3233.583333333334,0.9758543657905218
1348,RUR5932,RUR5932_H_Chaura Gujranwala,3,C4-GUJ-02,,CMPak,41018,338.25,0.9973900462962964,0,1,25.25,0.9998051697530864,5322.283333333333,0.9589329989711933,0,1,338.1666666666667,0.9973906893004115,0,1,5552.15,0.9585412933094385,1788.7999999999997,0.9861975308641975,0,1,4158,0.9643518518518519,0,1,0,1,0,1,103.25000000000001,0.9992290173237754,0,1,2267.45,0.9830686230585424,0,1,849.8000000000001,0.9936544205495818
1349,RUR0792,RUR0792_KotlQasin_NEW,3,C4-GRT-04,,CMPak,C-RUR-4372,0,1,269.5,0.997920524691358,0,1,109.83333333333331,0.9991525205761317,3241.1500000000005,0.9749911265432099,51.249999999999986,0.9996045524691358,51.75000000000001,0.9996006944444444,2361.0499999999997,0.9823696983273597,129.08333333333331,0.9990039866255144,0,1,5.166666666666666,0.999955704160951,59.750000000000014,0.9995538381123059,89.25,0.9993335573476702,1741.9,0.9855993716931216,421.5,0.9968525985663083,0,1,3381.2,0.9747520908004779,775.4666666666666,0.9940164609053498,3715.85,0.9722532108721624
1350,RUR8778,RUR8778__S_Sahibwal,3,C4-MBD-08,,TAWAL,TWPMBD0007,,,,,0,1,0,1,1460.1499999999999,0.9887334104938271,0,1,708.3,0.9945347222222222,194.83333333333331,0.9985451513341299,263.5,0.9979668209876543,0,1,60.83333333333333,0.9994784522176497,282.3333333333333,0.9978917761847869,325.08333333333337,0.9975725557546794,314.0833333333333,0.9974034115961199,0,1,1217,0.9906095679012346,1117.3333333333335,0.9916567104739148,1321.3333333333333,0.9898045267489712,1056.6666666666665,0.9921097172441259
1351,GJR5605,GJR5605__S_MadinaSyedan_CMPak3613,3,C4-GRT-04,,CMPak,3613,110.58333333333334,0.9991467335390947,746.5833333333335,0.9942393261316873,129.58333333333331,0.999000128600823,0,1,1072.25,0.9917264660493826,11.416666666666666,0.9999119084362139,0,1,230.24999998882413,0.9982806899642412,1672.4,0.9870956790123456,0,1,7.250000000000001,0.9999378429355281,249.66666666666669,0.9981357029072083,1193.3333333333335,0.991089207487057,31.25,0.9997416501322752,0,1,668.5,0.9948418209876543,1980.083333333333,0.9852144315013939,632.5666666666666,0.9951190843621398,208.16666666666669,0.9984455894066109
1352,GJR5702,GJR5702_H_Jamalpur Syedan Gujrat,3,C4-GRT-04,,CMPak,40761,0,1,176.83333333333331,0.9986355452674897,0,1,78.58333333333333,0.9993936471193416,2587.1499999999996,0.9800374228395061,0,1,0,1,838.3333333431899,0.9937400438071745,11.25,0.9999131944444444,0,1,0,1,0,1,199.33333333333337,0.9985115491835921,30.75,0.9997457837301588,0,1,232.5,0.9982060185185184,714.5000000000001,0.99466472520908,53.000000000000014,0.999591049382716,281.6166666666667,0.997897127638391
1353,SKT5620,RUR5620__S_ChakSanatta,3,C4-SKT-03,,CMPak,40229,35.49999999999999,0.9997260802469136,0,1,0,1,0,1,153.24999999999997,0.9988175154320987,0,1,44.49999999999999,0.9996566358024691,2209.6666666543265,0.9835000995620198,0,1,0,1,0,1,1082.5,0.991916816009558,792.2500000000002,0.9940841547192353,942.9166666666664,0.9922047233245149,0,1,14710.599999999999,0.8864922839506173,5588.25,0.9582717293906811,3046.45,0.9764934413580246,3248.8999999999987,0.9757399940262843
1354,RUR8633,RUR8633__S_PTCLExchangeTatlayAali_GTRP2060,3,C4-HFZ-06,,PTCL,GTRP2060,,,,,181.58333333333334,0.9985988940329219,209.5,0.9983834876543211,2716.75,0.9790374228395062,2922.2833333333333,0.9774515174897119,1221.75,0.9905729166666667,0,1,1575,0.9878472222222223,377.75,0.997085262345679,1223.75,0.989508316186557,3304.6666666666665,0.9753235762644366,3174.583333333334,0.976294927319793,115.49999999999997,0.9990451388888889,520.7500000000001,0.9961114844683394,2309.9666666666667,0.9821761831275719,9211.433333333332,0.9312168956591,1872.1333333333332,0.9855545267489713,2554.8333333333335,0.9809226901632816
1355,GJR8662,GJR8662_S_PaddyRoad_Ufone3608,3,C4-GRT-04,,Ufone,3608,,,,,0,1,554.2333333333333,0.9957235082304527,1526.8,0.9882191358024691,0,1,0,1,0,1,1678.8333333333333,0.9870460390946502,150,0.9988425925925926,21.75,0.9998135288065844,490.83333333333326,0.9963348765432098,532.5,0.9960237455197132,786.3333333333333,0.9934992283950618,120.33333333333334,0.9991014536041418,578.0000000000001,0.9955401234567901,525.7333333333333,0.9960742731979291,847.9999999999999,0.9934567901234569,0,1
1356,RUR8710,RUR8710__S_Lambanwali_Ufone1319,3,C4-GUJ-02,,Ufone,1319,,,,,1127.4333333333343,0.9913006687242799,576.25,0.9955536265432099,5155.7,0.9602183641975308,542.5,0.9958140432098765,94.83333333333334,0.9992682613168725,2599.083333333333,0.9805922690163281,151.5,0.9988310185185185,770,0.9940586419753086,204.75,0.9982445987654321,2055,0.984655017921147,1694.416666666667,0.9873475457984867,303.4166666666667,0.9974915950176367,1974.5,0.9852561230585424,2010.833333333333,0.9844843106995884,2016.6833333333336,0.9849411340103544,706.5500000000002,0.994548225308642,3372.3,0.9748185483870968
1357,RUR1140,RUR1140__S_ChahalKalan,3,C4-HFZ-06,,ATL,ATGJW29,,,,,0,1,7240.783333333333,0.9441297582304528,3158.7000000000003,0.9756273148148148,0,1,422.91666666666674,0.9967367541152263,112.25,0.9991618130227002,1798.083333333333,0.9861259002057614,109.25,0.9991570216049382,35.00000000000001,0.9996999314128944,122.49999999999999,0.99908527479092,82.74999999999999,0.9993820937873358,1301.8333333333335,0.9892374889770723,499.8,0.9962679211469534,0,1,246,0.998163082437276,2851.983333333334,0.9779939557613169,6.500000000000001,0.9999514635603346
1358,GUJ6808,GUJ6808__S_MianSansi_CMPak43352,3,C4-GUJ-02,,CMPak,CMPak43352,7113.699999999999,0.9451103395061728,2171.5,0.9832445987654321,66.75,0.9994849537037037,0,1,0,1,319.5,0.9975347222222223,19.5,0.999849537037037,29,0.9997834528076465,0,1,0,1,250.16666666666663,0.9978552240512117,39,0.9997087813620071,1028.5500000000002,0.9923196684587814,0,1,0,1,0,1,0,1,0,1,278,0.9979241338112306
1359,RUR1165,RUR1165__S_Darajake,3,C4-GUJ-01,,E.Co,e.coPK019896PU,,,,,0,1,7823.950000000001,0.9396300154320987,20821.43333333333,0.83934079218107,1199.5166666666664,0.9907444701646091,2142.9166666666665,0.9834651491769547,946.6500000000001,0.9929312275985663,3101.3,0.9760702160493827,3402.733333333333,0.973744341563786,3429.25,0.9705997085048012,3645.616666666667,0.9727776533253683,4553.833333333332,0.965995868180008,2926.266666666667,0.9758079805996472,3425.7499999999995,0.9744194295101554,3303.116666666667,0.9745129886831276,4943.5,0.9630861708482676,5692.483333333333,0.9560765174897119,4958.016666666666,0.9629777727996814
1360,GUJ8620,GUJ8620__S_ChanDaQilaChowk_Ufone3952,3,C4-GUJ-01,,Ufone,3952,,,,,22.25,0.9998283179012346,0,1,4940.416666666667,0.9618795010288066,327.16666666666674,0.9974755658436214,3517.9166666666665,0.9728555812757201,3977.4000000000005,0.9703001792114695,2548.4833333333336,0.9803357767489712,3246.2333333333336,0.9749519032921811,1834.0666666666668,0.9842758344764517,2752.0499999999997,0.9794500448028675,1271.15,0.9905081391875747,1156.5,0.9904389880952381,682.1333333333333,0.9949064117881322,513.0833333333333,0.9960410236625514,1544.9166666666665,0.9884638839107924,7086.450000000001,0.9453206018518518,4898.183333304462,0.9634245569496381
1361,RUR1193,RUR1193__S_Chopala_NEW,3,C4-GRT-04,,ATL,ATGRT3,,,,,0,1,0,1,1070.7,0.9917384259259259,447.75,0.9965451388888888,2857.833333333333,0.977948816872428,2011.6,0.9849790919952209,5027.299999999999,0.9612091049382715,26.916666666666664,0.9997923096707819,3047.8500000000004,0.9738695987654321,0,1,137.74999999999997,0.9989714008363202,15.75,0.9998697916666667,0,1,1864.3166666666664,0.9856148405349795,4763.450000000001,0.9644306302270012,33.50000000000001,0.999741512345679,25,0.9998133213859021
1362,RUR1190,RUR1190__S_GhalotianMor,3,C4-WZD-07,,E.Co,e.coPK019950PU,,,,,0,1,6937.65,0.94646875,5463.7,0.9578418209876542,7.166666666666667,0.9999447016460905,120.50000000000003,0.9990702160493826,53.650000000000006,0.9995993876941458,824.1999999999998,0.9936404320987654,5.750000000000001,0.9999556327160494,967.9333333333333,0.9917015317786922,3291.6000000000004,0.975421146953405,4100.233333333333,0.9693829649542015,0,1,233.54999999999998,0.9982560483870968,487.2833333333333,0.9962400977366255,575.5833333333333,0.9957020360414178,0,1,1195.55,0.9910726553166068
1363,RUR0753,RUR0753__S_Saria,3,C4-NRW-05,,E.Co,e.coPK019943PU,,,,,0,1,10186.316666666668,0.9214018775720164,17781.88333333333,0.8627941100823046,17516.41666666666,0.8648424639917696,4907.833333333334,0.9621309156378601,16035.383333333333,0.8802614745121465,8855.55,0.9316701388888888,3072.1666666666665,0.9762950102880659,7052.883333333333,0.9395328932327389,3719.0666666666666,0.9722291915571485,4524.616666666667,0.9662140332536837,1041.8000000000002,0.9913872354497354,2771.6833333333334,0.9793034398645958,429.2499999999999,0.9966878858024691,5867.449999999999,0.9561869026284349,8278.050000000001,0.9361261574074073,4810,0.9640830346475507
