SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,DG site,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,Frequency,4G NAR
RUR1583,RUR1583__S_HassanPathan,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60.259130658436,77.3733281893,62.966820987654,100,100,100,,,,,,,,,,,,3,95.0299639917695
GHK0384,Ghk0384__P_Gakkarmandi,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,90.293209876543,99.988425925925,100,100,99.898244598765,87.430555555555,100,95.609085648148,91.610725308642,,,,,,,,,,,,6,98.2415123456789
RUR1581,RUR1581__S_PindiAwan,12,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,99.581886574074,96.791087962963,70.680941358024,71.163194444444,100,100,100,99.173900462963,91.666666666666,93.661747685185,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,7,96.13597125771595
BGL2206,BGL2206__H_DhalKakka,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,98.751929012345,96.975308641975,100,97.869727366255,87.096193415637,100,100,100,100,100,100,100,100,100,100,92.307098765432,100,99.185956790123,99.312628600823,,,,,,,,,,,,7,98.5749421296295
RUR6275,RUR6275__S_JamiaMasjidAsharfia,9,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,79.83024691358,100,100,80.528549382716,100,93.08449074074,100,80.690586419753,100,100,80.198688271604,100,,,,,,,,,,,,5,95.71662808641965
SCK9899,SCK9899__S_Naiwala,9,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,99.974922839506,100,100,100,100,100,100,100,100,100,97.579089506172,100,100,100,100,,,,,,,,,,,,2,99.8777006172839
GFG9668,GFG9668__S_LubbanPulyStop_Warid_MR485355,16,2G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,94.662905092592,96.23951099537,94.110966435185,91.969762731481,93.57277199074,95.179036458333,97.925708912037,100,100,100,100,97.953197337963,100,100,93.681640625,100,100,100,99.998914930555,99.896556712963,,,,,,,,,,,,11,97.75954861111096
BGL2204,BGL2204__S_MairShareef,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,DG site,91.632587448559,95.642361111111,95.133101851851,98.244598765432,97.894804526749,99.099151234567,95.824974279835,98.209876543209,97.803497942386,97.181069958847,96.296296296296,98.245241769547,99.083719135802,91.730324074074,97.247299382716,95.460390946502,81.907793209876,89.455375514403,100,92.157921810699,,,,,,,,,,,,19,95.41251929012304
SKL9912,SKL9912__S_ChakSada,16,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,99.875940393518,98.405671296296,97.730034722222,100,98.27003761574,100,100,100,99.611183449074,78.993778935185,99.738498263888,99.719690393518,100,100,100,96.636284722222,88.440031828703,96.447844328703,100,,,,,,,,,,,,11,97.69344979745345
GHK6955,GHK6955__P_Suditown,12,2G/3G/LTE,Hub,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR6448,RUR6448__S_Nonar,9,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,95.752314814814,100,100,87.386188271604,100,100,100,87.92824074074,75.553626543209,100,100,100,,,,,,,,,,,,4,97.33101851851833
RUR0800,RUR0800__S_NoorJmalDinga,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.373713991769,100,,,,,,,,,,,,1,99.96868569958845
RUR5422,RUR5422__S_SheikhPur,9,2G/LTE,Platinum,Macro,B2S,C4-GRT-04,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89.155092592592,100,100,,,,,,,,,,,,1,99.45775462962959
RUR0398,RUR0398__S_Village_Nunanwali_MR2X2707,20,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80.004918981481,100,100,100,88.208043981481,89.278356481481,,,,,,,,,,,,3,97.87456597222216
RUR1575,RUR1575__P_haqiqa,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,97.835648148148,100,100,100,100,99.329668209876,100,100,100,100,100,100,100,100,100,100,95.688657407407,,,,,,,,,,,,3,99.64269868827155
RUR5385,RUR5385__S_NatKalan,9,2G/LTE,Gold,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,87.901877572016,100,100,100,83.506944444444,100,100,84.010416666666,98.597608024691,100,100,86.67824074074,100,100,83.015046296296,100,100,,,,,,,,,,,,6,96.18550668724265
RUR5511,RUR5511__S_Marjal_NEW,9,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,86.354166666666,100,100,87.754629629629,100,100,100,86.885288065843,100,100,87.242155349794,100,,,,,,,,,,,,4,97.41181198559661
GJR6287,GJR6287__S_Badshahi_Road_MDGU4256,9,2G/3G/LTE,Gold,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,94.280478395061,100,100,100,99.234182098765,100,100,100,100,100,100,100,100,100,100,100,96.073173868312,90.147247942386,,,,,,,,,,,,4,98.9867541152262
RUR3844,RUR3844__H_LLMNadirHospitalJor,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,84.890689300411,100,100,95.989583333333,100,100,100,100,94.832175925925,100,100,100,100,100,95.503472222222,100,100,95.399305555555,,,,,,,,,,,,5,98.3307613168723
JPJ6290,JPJ6290__S_Mohallah_Shershah_Circular_Road_MDJJ1559,9,2G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.117155349794,100,100,100,,,,,,,,,,,,1,99.9558577674897
BBK9608,BBK9608__H_KhanPuraNorowal,9,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,99.735725308642,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.9867862654321
NRW5589,NRW5589__S_BijliGharChowk_CMPak4799,9,2G/LTE,Platinum,Macro,OMO,C4-NRW-05,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,66.709104938271,100,100,96.425540123456,100,100,100,100,90.733667695473,100,99.025848765432,92.791280864197,100,100,100,100,100,,,,,,,,,,,,5,97.28427211934147
ALC3049,ALC3049__S_JamiaMuhammadia,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,100,100,100,97.446469907407,100,100,100,100,100,100,98.395061728395,100,86.426504629629,100,100,100,100,100,,,,,,,,,,,,3,99.11340181327155
SKL9913,SKL9913__S_RasheedaVillage,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,98.451485339506,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.9225742669753
DIL2203,DIL2203__S_KALAS,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,100,100,99.0625,100,100,100,100,100,100,100,100,100,100,100,99.226466049382,100,100,100,100,100,,,,,,,,,,,,2,99.9144483024691
GJR9716,GJR9716__P_Darbar_PandeyShah,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.237750771604,100,100,100,100,,,,,,,,,,,,1,99.7618875385802
KHR0295,KHR0295__H_FruitMandi,13,2G/3G/LTE,Hub,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.971064814814,100,100,100,100,100,99.857995014245,100,97.2885505698,99.931891025641,100,100,100,100,100,100,100,100,100,91.996527777777,,,,,,,,,,,,5,99.45230146011384
NRW5630,NRW5630__S_MasterGhulamRasoolColony,9,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR3736,RUR3736__H_GJRMangowalGharbi,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.966338734567,100,100,,,,,,,,,,,,1,99.89831693672835
RUR0758,RUR0758__S_BuzargWall,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
NRW4000,NRW4000__P_KatcheryRdNarowal,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,66.727912808642,100,100,81.571180555555,62.347608024691,100,100,100,100,90.099826388888,100,100,100,100,100,100,100,,,,,,,,,,,,4,95.0373263888888
WZB9858,WZB9858__S_WazirabadWarid_MDWA4193,12,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.40586419753,100,,,,,,,,,,,,1,99.9702932098765
RUR3735,Rur3735__H_Gjrmuhallahkhokhar,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,100,100,100,100,96.873713991769,100,100,90.321502057613,100,100,100,100,98.75257201646,100,100,100,97.887088477366,100,100,100,,,,,,,,,,,,4,99.1917438271604
SOH4009,SOH4009__P_AddaSodra,16,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,100,100,100,100,97.564019097222,100,100,96.911530671296,98.534794560185,98.718894675925,100,100,100,100,100,100,100,100,,,,,,,,,,,,4,99.5864619502314
RUR6235,RUR6235__S_Daulat_Nager_road_MDLM3311,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
BBK9607,BBK9607__H_MusalmaniaGoriaBobak,12,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
KHR0006,KHR0006__S_Kharian-1_MDKN2769,16,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,100,100,97.651548032407,100,100,100,85.922670717592,100,100,99.994212962963,100,99.977936921296,100,100,79.274088541666,100,95.103443287037,85.095486111111,,,,,,,,,,,,7,97.15096932870361
ALC9648,ALC9648__S_MuhallaHaiderabad,9,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,95.678369341563,95.109953703703,95.064943415637,98.069058641975,92.866512345679,93.062628600823,97.029320987654,91.057098765432,98.924254115226,98.236239711934,95.497685185185,92.384902263374,97.204218106995,98.26774691358,97.114840534979,97.431841563786,93.70820473251,96.08153292181,97.021604938271,96.703317901234,,,,,,,,,,,,20,95.82571373456751
AMG9500,AMG9500__S_Masjid_Bilal_2J3779,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR5628,RUR5628__S_Khaner,12,2G/LTE,Elite,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,99.99324845679,100,96.639660493827,100,100,82.494212962963,100,100,83.139467592592,100,100,100,83.200231481481,100,100,82.511091820987,95.179398148148,,,,,,,,,,,,7,96.1578655478394
RUR6254,RUR6254__S_LAKHWAN_WALA_MR1R3577,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,93.597125771604,100,99.226948302469,98.025655864197,99.227430555555,97.02980324074,96.805073302469,99.056230709876,98.272569444444,97.655285493827,98.818479938271,93.346354166666,99.001736111111,100,92.428626543209,97.23861882716,99.130979938271,96.547550154321,98.294270833333,95.914834104938,,,,,,,,,,,,18,97.48087866512306
JPJ3534,JPJ3534__S_MangowalRd,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,89.555844907407,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.47779224537035
GJR0766,GJR0766__P_GJRServiceMoreGujrat,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.03337191358,100,100,100,99.99855324074,90.050154320987,,,,,,,,,,,,3,99.40410397376534
KHR2637,KHR2637__S_BidarMarjan,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99855324074,100,100,94.71305941358,,,,,,,,,,,,2,99.735580632716
RUR5004,RUR5004__S_Hutcher stop Warid_MR483560,12,2G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,69.523533950617,100,84.779128086419,99.975405092592,100,100,100,99.60262345679,100,100,100,100,89.774305555555,88.464506172839,97.322048611111,100,100,,,,,,,,,,,,7,96.47207754629616
BGL1622,BGL1622__S_Village_Malka_MDKN3890,12,2G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.177565586419,100,98.275462962963,86.933834876543,,,,,,,,,,,,3,98.91934317129625
JPJ5673,JPJ5673__S_MangowalSharqi_CMPak40679,9,2G/LTE,Gold,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,87.000385802469,94.538966049382,91.909722222222,88.485725308642,88.765432098765,90.580632716049,94.411651234567,95.375514403292,89.352494855967,89.529320987654,90.829475308642,92.442129629629,95.385802469135,95.52662037037,85.158179012345,88.418209876543,96.089891975308,90.275848765432,90.35686728395,93.177083333333,,,,,,,,,,,,20,91.38049768518479
HWY8854,Hwy8854__P_Miangeehotel,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,90.225694444444,95.65731095679,100,100,100,100,100,100,100,96.705729166666,95.502989969135,100,93.473186728395,100,100,100,99.243827160493,98.142361111111,,,,,,,,,,,,7,98.4475549768517
GJR3403,GJR3403__S_RailwayStnGJR,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
HWY6909,HWY6909__H_ChakMurtazaGJR,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,94.69955632716,92.259355709876,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.950327932098,100,100,97.040412808642,,,,,,,,,,,,4,99.1974826388888
WZB0817,WZB0817__H_NazimabadWazirabad,12,2G/3G/LTE,Hub,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,100,99.281442901234,99.727527006172,97.419463734567,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.82142168209865
RUR1731,RUR1731__S_Dhunni,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.893904320987,100,100,100,61.705889917695,69.663065843621,,,,,,,,,,,,3,96.31314300411516
RUR1771,RUR1771__S_MohriSharifDngRd,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91.392103909465,,,,,,,,,,,,1,99.56960519547326
JPJ3112,JPJ3112__P_Farroqeazamjalalpu,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.998070987654,100,94.502797067901,100,100,90.93605324074,100,100,100,100,100,100,96.532600308642,99.99855324074,100,100,94.675925925925,99.99855324074,100,100,,,,,,,,,,,,7,98.8321277006171
KHR0629,KHR0629__S_GalianaRoad,9,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,99.450231481481,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.97251157407405
RUR0875,RUR0875__S_KarariwalaKalan,9,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.828317901234,,,,,,,,,,,,1,99.99141589506169
GJR0737,GJR0737__P_shahen_Chow,12,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,97.235243055555,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.86176215277774
RUR5728,RUR5728__S_Karmabad,9,2G/LTE,Diamond,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,100,100,97.334104938271,100,100,100,100,100,100,100,84.953060699588,95.8404063786,100,100,99.980709876543,99.033564814814,100,99.922839506172,100,87.422839506172,,,,,,,,,,,,7,98.22437628600801
GJR3427,GJR3427__SFurnitureMarket,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,100,100,100,92.755111882716,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.6377555941358
RUR9508,RUR9508__S_Guliyan_Wali_Pulli_Amjad_Nagar_Rd_2J3776,9,2G/3G/LTE,Diamond,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,89.508744855967,100,100,100,100,100,100,89.792952674897,94.510030864197,100,100,88.295396090535,97.046682098765,100,90.726594650205,100,,,,,,,,,,,,6,97.49402006172829
GJR0397,GJR0397__P_Marghazar,16,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,95.398220486111,96.799406828703,93.833550347222,98.734085648148,98.212890625,97.006293402777,98.308015046296,100,96.34693287037,97.911241319444,98.797019675925,96.170789930555,95.261863425925,100,98.317780671296,95.479239004629,96.276041666666,97.080801504629,98.331524884259,99.125072337963,,,,,,,,,,,,18,97.3695384837959
GJR3437,GJR3437__P_DrRabaniRaod,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.381269290123,,,,,,,,,,,,1,99.96906346450615
HWY0204,HWY0204__S_KotlaArb_AliKhan_Kharian_MR745460,18,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR4509,RUR4509__S_Wzbwaiyanwalapind,9,2G/3G/LTE,Gold,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,99.51774691358,100,100,100,100,74.591049382716,89.097222222222,97.243441358024,80.298353909465,87.368827160493,,,,,,,,,,,,6,96.40583204732499
FTP8761,FTP8761__S_Gs_laravillage,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,87.307741769547,100,100,100,100,100,100,100,100,100,100,100,100,100,97.17528292181,98.287037037037,99.716435185185,63.04012345679,,,,,,,,,,,,5,97.27633101851845
TDA3548,TDA3548__P_Bagowal,18,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
HWY1732,HWY1732__S_Guliana,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.298321759259,95.722415123456,100,100,99.926697530864,97.975983796296,99.33449074074,100,95.125385802469,93.564332561728,99.614197530864,100,100,100,100,100,95.054976851851,93.105227623456,93.818962191358,95.778838734567,,,,,,,,,,,,12,97.91599151234539
MIR2209,MIR2209__S_Dahu,9,2G/3G/LTE,Gold,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.720293209876,100,100,80.400591563786,,,,,,,,,,,,2,99.0060442386831
JPJ3113,JPJ3113__H_Kashmirmahaljalalpu,12,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,96.143904320987,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.80719521604935
KHR0196,KHR0196__S_Jandialawala_GT_Rd_MDKN4196,9,2G/3G/LTE,Hub,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,95.486111111111,100,100,100,100,100,94.624485596707,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,99.50552983539089
RUR4621,RUR4621__P_Solary_town_Zafarwai,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,99.998070987654,99.996624228395,99.99855324074,100,100,98.626543209876,100,100,93.085455246913,94.806616512345,99.997588734567,100,83.177565586419,87.495659722222,100,82.601273148148,100,,,,,,,,,,,,10,96.98919753086395
BGL2205,BGL2205__H_PindiHashim,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,99.338348765432,100,100,100,99.373070987654,100,100,100,100,94.610339506172,100,100,91.47762345679,,,,,,,,,,,,4,99.2399691358024
MIR2208,MIR2208__S_CHHIMBER,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,98.019386574074,100,100,100,100,100,100,100,100,98.714795524691,98.574942129629,100,97.402584876543,100,98.845486111111,100,86.685956790123,99.824942129629,,,,,,,,,,,,7,98.90340470679
GJR0796,GJR0796__P_ZahoorPalace,12,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,99.428530092592,100,98.170814043209,98.762538580246,83.596161265432,69.045138888888,100,100,100,,,,,,,,,,,,5,97.45015914351835
PND3233,PND3233__S_MirajKey,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,97.891589506172,100,97.723765432098,100,100,95.322145061728,99.780092592592,100,100,93.568672839506,89.211033950617,100,98.535879629629,99.025848765432,100,99.675925925925,100,100,97.712191358024,99.22003600823,,,,,,,,,,,,11,98.38335905349764
KHR5301,KHR5301__S_NearMTPark_CMPak7503,9,2G/3G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.96875,,,,,,,,,,,,1,99.6484375
WZB0029,WZB0029__S_SuiGasTower_AhmedNasarRoadWarid_MDWA1510,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,54.166666666666,55.223122427983,91.804269547325,72.173353909465,100,100,100,100,100,100,95.076517489711,100,100,55.241126543209,100,100,100,80.014146090535,,,,,,,,,,,,7,90.1849601337447
AMG8797,AMG8797__S_KaluCheema,12,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,100,89.243344907407,100,100,100,95.509741512345,100,100,100,100,100,100,100,100,100,100,100,98.676215277777,100,100,,,,,,,,,,,,3,99.17146508487644
NRW3203,NRW3203__S_Dulam(TP-LBDR05),9,2G/3G/LTE,Gold,Macro,OMO,C4-NRW-05,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,100,99.980066872428,99.641203703703,99.506815843621,100,100,100,86.667309670781,99.891332304526,99.994212962963,100,100,100,100,53.760931069958,99.965920781893,100,99.994212962963,100,99.906121399177,,,,,,,,,,,,10,96.96540637860065
RUR9205,RUR9205__P_Hazara,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,84.860628858024,97.450810185185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,99.11557195216045
RUR5948,RUR5948_H_Daulat Nagar Gujrat,6,2G/LTE,Diamond,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR4041,RUR4041__S_Sankhatra,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,99.219714506172,88.736979166666,100,100,92.532793209876,79.042727623456,60.372299382716,97.937885802469,100,100,100,92.236207561728,100,,,,,,,,,,,,7,95.50393036265413
